gene_callers_id	source	accession	function	e_value
3048	KOfam	K07063	uncharacterized protein	1.5e-31
2847	KOfam	K01406	serralysin [EC:3.4.24.40]	1.6e-40
5615	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	1.3e-111
4056	KOfam	K24447	archaeosortase A [EC:3.4.22.-]	7.6e-79
3969	KOfam	K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	5.2e-178
3099	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	4.6e-97
5141	KOfam	K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	5.3e-232
3791	KOfam	K13598	two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	1.5e-92
3196	KOfam	K00282	glycine dehydrogenase subunit 1 [EC:1.4.4.2]	3.1e-183
5187	KOfam	K16147	starch synthase (maltosyl-transferring) [EC:2.4.99.16]	1.5e-109
4595	KOfam	K09701	uncharacterized protein	2.3e-85
4263	KOfam	K07738	transcriptional repressor NrdR	2e-66
3040	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	6.7e-119
4291	KOfam	K02867	large subunit ribosomal protein L11	1.4e-76
5455	KOfam	K02867	large subunit ribosomal protein L11	3.9e-65
3695	KOfam	K03402	transcriptional regulator of arginine metabolism	2.8e-39
4619	KOfam	K06208	chorismate mutase [EC:5.4.99.5]	5e-54
2902	KOfam	K17488	GTP cyclohydrolase IV [EC:3.5.4.39]	1e-127
3442	KOfam	K08999	uncharacterized protein	4.5e-52
5261	KOfam	K08999	uncharacterized protein	5.3e-51
4565	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	1.5e-187
3144	KOfam	K03628	transcription termination factor Rho	9.9e-122
4394	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1.5e-161
3747	KOfam	K08966	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87]	3.2e-38
3620	KOfam	K02283	pilus assembly protein CpaF [EC:7.4.2.8]	1.2e-190
5550	KOfam	K02283	pilus assembly protein CpaF [EC:7.4.2.8]	6.8e-187
4058	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1.9e-44
4175	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	2.5e-85
4856	KOfam	K01775	alanine racemase [EC:5.1.1.1]	4.7e-142
5389	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	2.5e-148
3590	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	8.1e-97
5544	KOfam	K06998	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	2.2e-40
4744	KOfam	K00872	homoserine kinase [EC:2.7.1.39]	1.2e-100
3011	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	1.2e-107
3698	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	1.2e-28
4075	KOfam	K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	3.5e-176
2966	KOfam	K01239	purine nucleosidase [EC:3.2.2.1]	3.5e-103
2916	KOfam	K01239	purine nucleosidase [EC:3.2.2.1]	4.3e-100
5561	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	1.6e-128
4290	KOfam	K02863	large subunit ribosomal protein L1	4.7e-93
5454	KOfam	K02863	large subunit ribosomal protein L1	2.3e-90
5332	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	4.3e-53
4059	KOfam	K09739	dihydroneopterin aldolase [EC:4.1.2.25]	2e-32
4724	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	1.2e-138
3482	KOfam	K02888	large subunit ribosomal protein L21	8.8e-39
4878	KOfam	K05881	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	1.3e-45
4571	KOfam	K05881	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	3.7e-35
4449	KOfam	K10917	PadR family transcriptional regulator, regulatory protein AphA	2.5e-35
3173	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	5.3e-98
3315	KOfam	K07502	uncharacterized protein	8.4e-79
2832	KOfam	K07502	uncharacterized protein	1.1e-78
4334	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	2.4e-117
5221	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	7.1e-61
3952	KOfam	K03980	putative peptidoglycan lipid II flippase	1.7e-118
4379	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	1.2e-37
3328	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	1.3e-23
3884	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	1.6e-227
3135	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	3.8e-214
3281	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	2.4e-202
3650	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	7.7e-193
3883	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	9.2e-187
5532	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	2.5e-95
5354	KOfam	K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	2.6e-84
5366	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	8.9e-96
3037	KOfam	K02651	pilus assembly protein Flp/PilA	4.2e-13
4976	KOfam	K02651	pilus assembly protein Flp/PilA	1.9e-12
5515	KOfam	K02651	pilus assembly protein Flp/PilA	6.6e-11
4500	KOfam	K07729	putative transcriptional regulator	4.1e-23
4843	KOfam	K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	1.5e-104
4347	KOfam	K02876	large subunit ribosomal protein L15	2.3e-35
4205	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	1.2e-72
3347	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	1.5e-70
4859	KOfam	K05937	uncharacterized protein	8.6e-19
5518	KOfam	K07339	mRNA interferase HicA [EC:3.1.-.-]	5e-11
3225	KOfam	K01990	ABC-2 type transport system ATP-binding protein	7.9e-104
4837	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.4e-102
4826	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.2e-99
5238	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.9e-99
3396	KOfam	K01990	ABC-2 type transport system ATP-binding protein	5.4e-91
4312	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9e-91
4759	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.2e-90
3155	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.8e-88
3153	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.8e-85
4054	KOfam	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	1.2e-58
3844	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	6.4e-69
5154	KOfam	K03605	hydrogenase maturation protease [EC:3.4.23.-]	1.4e-33
5067	KOfam	K01006	pyruvate, orthophosphate dikinase [EC:2.7.9.1]	8.2e-151
5251	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	3.4e-99
5565	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	7e-98
3584	KOfam	K02282	pilus assembly protein CpaE	5.3e-86
5628	KOfam	K02282	pilus assembly protein CpaE	1.3e-84
3509	KOfam	K02282	pilus assembly protein CpaE	1e-55
5188	KOfam	K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	2.3e-136
4306	KOfam	K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	4.5e-93
5299	KOfam	K07488	transposase	1.1e-46
4324	KOfam	K06958	RNase adapter protein RapZ	2.4e-112
4732	KOfam	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	1.8e-96
5568	KOfam	K02519	translation initiation factor IF-2	4e-271
4825	KOfam	K01992	ABC-2 type transport system permease protein	1.7e-08
3835	KOfam	K02257	heme o synthase [EC:2.5.1.141]	2.6e-109
3449	KOfam	K02914	large subunit ribosomal protein L34	4.4e-19
3851	KOfam	K00865	glycerate 2-kinase [EC:2.7.1.165]	6.9e-136
3106	KOfam	K00865	glycerate 2-kinase [EC:2.7.1.165]	3.2e-121
3368	KOfam	K16785	energy-coupling factor transport system permease protein	1.5e-36
2968	KOfam	K16785	energy-coupling factor transport system permease protein	6e-34
3083	KOfam	K16785	energy-coupling factor transport system permease protein	9.7e-34
5150	KOfam	K03388	heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	1.4e-270
4783	KOfam	K01548	potassium-transporting ATPase KdpC subunit	4.9e-85
5586	KOfam	K02860	16S rRNA processing protein RimM	2.1e-35
3688	KOfam	K02860	16S rRNA processing protein RimM	9.1e-32
5536	KOfam	K02860	16S rRNA processing protein RimM	4.4e-29
3220	KOfam	K02109	F-type H+-transporting ATPase subunit b	2.4e-38
3497	KOfam	K02109	F-type H+-transporting ATPase subunit b	5.8e-38
3286	KOfam	K02109	F-type H+-transporting ATPase subunit b	4.7e-13
5170	KOfam	K03217	YidC/Oxa1 family membrane protein insertase	2.2e-68
3452	KOfam	K03217	YidC/Oxa1 family membrane protein insertase	4.3e-56
3474	KOfam	K03571	rod shape-determining protein MreD	2.6e-18
4520	KOfam	K11175	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	3.5e-75
3940	KOfam	K03565	regulatory protein	5.6e-30
3617	KOfam	K07065	uncharacterized protein	6e-19
5257	KOfam	K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	9.5e-154
3002	KOfam	K03798	cell division protease FtsH [EC:3.4.24.-]	4.2e-253
3028	KOfam	K07273	lysozyme	1.6e-66
3946	KOfam	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	1.4e-68
3226	KOfam	K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	1.3e-59
5430	KOfam	K06187	recombination protein RecR	5.9e-94
5331	KOfam	K03799	heat shock protein HtpX [EC:3.4.24.-]	5.2e-88
3737	KOfam	K03799	heat shock protein HtpX [EC:3.4.24.-]	2.3e-51
4771	KOfam	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	1.5e-78
3488	KOfam	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	1.5e-70
5263	KOfam	K03558	membrane protein required for colicin V production	1.8e-18
4391	KOfam	K03558	membrane protein required for colicin V production	1.6e-16
4191	KOfam	K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	1.6e-37
5322	KOfam	K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	1.2e-30
5171	KOfam	K06346	spoIIIJ-associated protein	9.8e-68
3453	KOfam	K06346	spoIIIJ-associated protein	7e-65
3369	KOfam	K03564	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	8.4e-64
3107	KOfam	K03564	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	7e-62
3622	KOfam	K07064	uncharacterized protein	9.6e-25
3009	KOfam	K07064	uncharacterized protein	8.3e-22
3617	KOfam	K07064	uncharacterized protein	4.1e-16
3222	KOfam	K02108	F-type H+-transporting ATPase subunit a	7e-70
3495	KOfam	K02108	F-type H+-transporting ATPase subunit a	1.7e-64
3635	KOfam	K01207	beta-N-acetylhexosaminidase [EC:3.2.1.52]	1.4e-166
5149	KOfam	K03389	heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	1.8e-101
2818	KOfam	K00864	glycerol kinase [EC:2.7.1.30]	2.6e-261
3205	KOfam	K01039	glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	1.6e-87
5266	KOfam	K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	4.1e-158
5269	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	5.8e-68
5618	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	6.7e-67
5582	KOfam	K07460	putative endonuclease	1.2e-23
5410	KOfam	K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	8.4e-88
4958	KOfam	K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	1e-78
4369	KOfam	K21302	phosphatidylinositol-3-phosphatase [EC:3.1.3.64]	2e-78
3749	KOfam	K01937	CTP synthase [EC:6.3.4.2]	4.6e-255
5037	KOfam	K01937	CTP synthase [EC:6.3.4.2]	7.7e-102
4016	KOfam	K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	2.1e-85
4403	KOfam	K00426	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1.2e-61
3348	KOfam	K01738	cysteine synthase [EC:2.5.1.47]	2e-129
5026	KOfam	K00340	NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]	1.6e-36
4438	KOfam	K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	1e-53
3799	KOfam	K22452	protein-glutamine gamma-glutamyltransferase [EC:2.3.2.13]	3.2e-33
3382	KOfam	K02796	mannose PTS system EIID component	4.7e-120
4632	KOfam	K02966	small subunit ribosomal protein S19e	1.4e-51
4676	KOfam	K14645	serine protease [EC:3.4.21.-]	3.2e-98
4252	KOfam	K02027	multiple sugar transport system substrate-binding protein	1.2e-70
3208	KOfam	K22491	MerR family transcriptional regulator, light-induced transcriptional regulator	1.5e-39
3232	KOfam	K02033	peptide/nickel transport system permease protein	1.2e-109
3730	KOfam	K02033	peptide/nickel transport system permease protein	1.2e-85
4553	KOfam	K02033	peptide/nickel transport system permease protein	1e-84
3115	KOfam	K01512	acylphosphatase [EC:3.6.1.7]	1.5e-24
5350	KOfam	K07177	Lon-like protease	3.4e-80
3330	KOfam	K22297	Fur family transcriptional regulator, stress-responsive regulator	6.9e-42
4815	KOfam	K09012	DeoR family transcriptional regulator, suf operon transcriptional repressor	8.9e-45
5005	KOfam	K01466	allantoinase [EC:3.5.2.5]	7.2e-113
5085	KOfam	K03265	peptide chain release factor subunit 1	9e-52
5488	KOfam	K22042	ArsR family transcriptional regulator, virulence genes transcriptional regulator	5.3e-29
3583	KOfam	K06889	uncharacterized protein	2.6e-37
3197	KOfam	K02437	glycine cleavage system H protein	3.6e-54
3913	KOfam	K02351	putative membrane protein	4.5e-74
4389	KOfam	K01880	glycyl-tRNA synthetase [EC:6.1.1.14]	1.9e-177
4293	KOfam	K03073	preprotein translocase subunit SecE	1.7e-23
4000	KOfam	K03701	excinuclease ABC subunit A	0
4883	KOfam	K03701	excinuclease ABC subunit A	3.8e-156
3684	KOfam	K18446	triphosphatase [EC:3.6.1.25]	7.8e-43
4769	KOfam	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	7.4e-68
3490	KOfam	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	3.8e-67
4224	KOfam	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	5.9e-50
4214	KOfam	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	1.9e-296
4445	KOfam	K04047	starvation-inducible DNA-binding protein	1.9e-46
5572	KOfam	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	4.9e-118
4046	KOfam	K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]	1.2e-124
3314	KOfam	K06877	DEAD/DEAH box helicase domain-containing protein	3.8e-247
2831	KOfam	K06877	DEAD/DEAH box helicase domain-containing protein	4.9e-244
4288	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	3e-119
2986	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	6.6e-111
5562	KOfam	K00962	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	1.2e-296
3005	KOfam	K01507	inorganic pyrophosphatase [EC:3.6.1.1]	4.9e-43
3574	KOfam	K01507	inorganic pyrophosphatase [EC:3.6.1.1]	6.1e-39
3862	KOfam	K02026	multiple sugar transport system permease protein	1.6e-99
4250	KOfam	K02026	multiple sugar transport system permease protein	4.9e-90
5581	KOfam	K02967	small subunit ribosomal protein S2	2.6e-114
4187	KOfam	K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	8.4e-57
3309	KOfam	K00194	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]	3.5e-112
5590	KOfam	K03106	signal recognition particle subunit SRP54 [EC:3.6.5.4]	3.1e-192
5540	KOfam	K03106	signal recognition particle subunit SRP54 [EC:3.6.5.4]	1.2e-191
5027	KOfam	K00341	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	1.6e-235
2930	KOfam	K00433	non-heme chloroperoxidase [EC:1.11.1.10]	2.3e-125
5489	KOfam	K04655	hydrogenase expression/formation protein HypE	1.1e-140
4998	KOfam	K02224	cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	9.9e-78
4806	KOfam	K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	2.4e-177
3103	KOfam	K06929	uncharacterized protein	2.4e-54
4906	KOfam	K06929	uncharacterized protein	4.4e-52
3171	KOfam	K22135	N-acetylglucosamine malate deacetylase 2 [EC:3.5.1.-]	5.9e-57
2903	KOfam	K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	9e-114
5488	KOfam	K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	3.8e-26
4930	KOfam	K00425	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	1.9e-47
2841	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	4.2e-48
4745	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	7.3e-48
5591	KOfam	K03110	fused signal recognition particle receptor	4.7e-131
5588	KOfam	K02959	small subunit ribosomal protein S16	1.6e-39
5538	KOfam	K02959	small subunit ribosomal protein S16	3.2e-38
5183	KOfam	K22451	4-alpha-glucanotransferase [EC:2.4.1.25]	5.8e-88
4757	KOfam	K22479	N-acetyltransferase	3.2e-89
4813	KOfam	K02030	polar amino acid transport system substrate-binding protein	2.1e-48
4531	KOfam	K02030	polar amino acid transport system substrate-binding protein	5.4e-38
4116	KOfam	K09165	dodecin	5e-25
2820	KOfam	K09165	dodecin	6.2e-25
3467	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	3.8e-126
3723	KOfam	K14083	trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	4.3e-101
3724	KOfam	K14083	trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	1e-88
3670	KOfam	K14083	trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	1.3e-69
3668	KOfam	K14083	trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	3.6e-64
3916	KOfam	K00784	ribonuclease Z [EC:3.1.26.11]	1.4e-33
3378	KOfam	K09763	uncharacterized protein	8.3e-17
5287	KOfam	K10232	alpha-glucoside transport system substrate-binding protein	3.7e-161
3908	KOfam	K10232	alpha-glucoside transport system substrate-binding protein	1.5e-136
4180	KOfam	K10232	alpha-glucoside transport system substrate-binding protein	1.6e-99
2906	KOfam	K09005	uncharacterized protein	1.6e-40
4261	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	1.8e-40
4407	KOfam	K01303	acylaminoacyl-peptidase [EC:3.4.19.1]	7.5e-61
4217	KOfam	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	2.6e-81
4631	KOfam	K06875	programmed cell death protein 5	5.2e-31
2857	KOfam	K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	8.2e-138
4122	KOfam	K02346	DNA polymerase IV [EC:2.7.7.7]	2.2e-161
5206	KOfam	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	3.8e-172
4861	KOfam	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	7.9e-129
4002	KOfam	K03702	excinuclease ABC subunit B	0
2913	KOfam	K03702	excinuclease ABC subunit B	4.9e-120
4680	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	7.8e-56
3465	KOfam	K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	0
3235	KOfam	K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	3.1e-157
4523	KOfam	K04078	chaperonin GroES	7.4e-43
4450	KOfam	K04078	chaperonin GroES	1e-41
4695	KOfam	K02347	DNA polymerase (family X)	3.3e-152
4064	KOfam	K08681	pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	8.8e-73
3165	KOfam	K08681	pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	1.3e-64
5339	KOfam	K03924	MoxR-like ATPase [EC:3.6.3.-]	6.6e-135
4823	KOfam	K03924	MoxR-like ATPase [EC:3.6.3.-]	2.2e-128
5005	KOfam	K01464	dihydropyrimidinase [EC:3.5.2.2]	1.4e-120
3907	KOfam	K10233	alpha-glucoside transport system permease protein	4.6e-124
5375	KOfam	K09762	uncharacterized protein	6.9e-38
5592	KOfam	K03529	chromosome segregation protein	2.3e-232
3818	KOfam	K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	3.7e-72
3898	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	6.6e-146
5562	KOfam	K09951	CRISPR-associated protein Cas2	1.5e-21
3935	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	8.1e-81
3365	KOfam	K00949	thiamine pyrophosphokinase [EC:2.7.6.2]	2.3e-46
5578	KOfam	K02838	ribosome recycling factor	6.6e-60
4721	KOfam	K07161	uncharacterized protein	7e-116
2985	KOfam	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	1.5e-206
3861	KOfam	K02025	multiple sugar transport system permease protein	8.1e-101
4251	KOfam	K02025	multiple sugar transport system permease protein	4.1e-100
3146	KOfam	K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	4.3e-161
2855	KOfam	K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	8.6e-159
3837	KOfam	K07149	uncharacterized protein	4e-32
3146	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3.2e-139
2855	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	7e-139
3233	KOfam	K02031	peptide/nickel transport system ATP-binding protein	1.2e-154
5144	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	2.3e-256
2915	KOfam	K05979	2-phosphosulfolactate phosphatase [EC:3.1.3.71]	2.2e-61
3245	KOfam	K02970	small subunit ribosomal protein S21	2.5e-16
3308	KOfam	K00197	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]	6.1e-157
5089	KOfam	K04483	DNA repair protein RadA	3.3e-172
5275	KOfam	K03111	single-strand DNA-binding protein	2.8e-53
5626	KOfam	K03111	single-strand DNA-binding protein	6.6e-49
3858	KOfam	K03111	single-strand DNA-binding protein	1.1e-41
2942	KOfam	K03111	single-strand DNA-binding protein	3.4e-20
5214	KOfam	K04656	hydrogenase maturation protein HypF	5.2e-272
5468	KOfam	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	1.9e-202
4303	KOfam	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	2.2e-26
2853	KOfam	K22108	TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator	6.3e-53
5017	KOfam	K06914	tyramine---L-glutamate ligase [EC:6.3.4.24]	9e-70
4345	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.7e-130
4269	KOfam	K15777	4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	7.7e-90
5616	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	2.2e-44
3986	KOfam	K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	2.7e-61
4877	KOfam	K02784	phosphocarrier protein HPr	7.6e-30
4322	KOfam	K02784	phosphocarrier protein HPr	8.2e-30
4803	KOfam	K02784	phosphocarrier protein HPr	1.8e-29
5201	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	4.7e-19
5007	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	1.9e-17
3303	KOfam	K09148	uncharacterized protein	2.5e-36
5280	KOfam	K07165	transmembrane sensor	1.3e-15
3437	KOfam	K08256	phosphatidyl-myo-inositol alpha-mannosyltransferase [EC:2.4.1.345]	1e-120
4427	KOfam	K08256	phosphatidyl-myo-inositol alpha-mannosyltransferase [EC:2.4.1.345]	2.6e-119
3586	KOfam	K08256	phosphatidyl-myo-inositol alpha-mannosyltransferase [EC:2.4.1.345]	9.6e-96
4471	KOfam	K02035	peptide/nickel transport system substrate-binding protein	2.5e-102
3077	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.3e-98
4552	KOfam	K02035	peptide/nickel transport system substrate-binding protein	4.7e-89
3729	KOfam	K02035	peptide/nickel transport system substrate-binding protein	2.1e-88
4270	KOfam	K21834	dimethylglycine catabolism B	4.9e-129
5186	KOfam	K07978	GntR family transcriptional regulator	6.6e-56
4762	KOfam	K07978	GntR family transcriptional regulator	1.4e-51
2977	KOfam	K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	1.4e-97
3821	KOfam	K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	3.6e-45
5471	KOfam	K10545	D-xylose transport system ATP-binding protein [EC:7.5.2.10]	1.3e-105
5142	KOfam	K00024	malate dehydrogenase [EC:1.1.1.37]	3.8e-126
4541	KOfam	K02380	FdhE protein	2.4e-46
3272	KOfam	K01689	enolase [EC:4.2.1.11]	4.1e-197
4339	KOfam	K22736	vacuolar iron transporter family protein	1.1e-72
3329	KOfam	K22736	vacuolar iron transporter family protein	2.3e-39
4534	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	8.5e-143
3510	KOfam	K22044	moderate conductance mechanosensitive channel	1.2e-59
3796	KOfam	K07561	2-(3-amino-3-carboxypropyl)histidine synthase [EC:2.5.1.108]	1.8e-66
3054	KOfam	K03075	preprotein translocase subunit SecG	1.4e-11
4495	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	2.2e-104
3537	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	9.9e-99
3687	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	1.9e-113
5585	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	1.1e-106
5535	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	7.7e-105
5428	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	4.2e-137
