gene_callers_id	source	accession	function	e_value
45479	KOfam	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	1.7e-112
45830	KOfam	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	2.1e-105
46090	KOfam	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	2.9e-104
40476	KOfam	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	9.1e-96
42259	KOfam	K07465	putative RecB family exonuclease	1e-54
40392	KOfam	K07465	putative RecB family exonuclease	1.8e-46
46530	KOfam	K10119	raffinose/stachyose/melibiose transport system permease protein	3.2e-90
46242	KOfam	K10119	raffinose/stachyose/melibiose transport system permease protein	7e-89
46154	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	1.8e-115
43847	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	3.5e-111
47693	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	3.8e-111
42271	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	7e-110
42899	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	2.2e-105
43617	KOfam	K17892	ferredoxin-thioredoxin reductase catalytic chain [EC:1.8.7.2]	1.6e-25
41804	KOfam	K03824	putative acetyltransferase [EC:2.3.1.-]	3.1e-27
44296	KOfam	K03832	periplasmic protein TonB	1e-16
41277	KOfam	K20999	polysaccharide biosynthesis protein PslF	5e-130
42041	KOfam	K20999	polysaccharide biosynthesis protein PslF	8.7e-128
45531	KOfam	K06976	uncharacterized protein	2.6e-43
45226	KOfam	K06976	uncharacterized protein	1.2e-39
39858	KOfam	K06962	uncharacterized protein	3.7e-39
41160	KOfam	K17884	archaetidylinositol phosphate synthase [EC:2.7.8.39]	5.8e-52
40932	KOfam	K00320	5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]	1e-88
44339	KOfam	K06989	aspartate dehydrogenase [EC:1.4.1.21]	3.5e-49
44645	KOfam	K03629	DNA replication and repair protein RecF	7.8e-101
46403	KOfam	K03629	DNA replication and repair protein RecF	6.1e-98
42297	KOfam	K03629	DNA replication and repair protein RecF	1.2e-88
39848	KOfam	K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	2e-63
41891	KOfam	K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	8e-50
46837	KOfam	K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	5.4e-48
40439	KOfam	K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	5.7e-46
46001	KOfam	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	5e-92
40975	KOfam	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	2.1e-86
42929	KOfam	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	2e-85
47070	KOfam	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	9.9e-74
47429	KOfam	K18235	virginiamycin B lyase [EC:4.2.99.-]	2.3e-105
45473	KOfam	K03615	Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.2.1.2]	8e-129
43525	KOfam	K03615	Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.2.1.2]	5.5e-50
42367	KOfam	K08998	uncharacterized protein	4.4e-38
41222	KOfam	K08998	uncharacterized protein	1.2e-35
47507	KOfam	K08998	uncharacterized protein	2.3e-35
44052	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	2.3e-124
47502	KOfam	K02279	pilus assembly protein CpaB	9.9e-53
41819	KOfam	K02279	pilus assembly protein CpaB	3.4e-37
40382	KOfam	K02279	pilus assembly protein CpaB	4.4e-37
42470	KOfam	K02279	pilus assembly protein CpaB	6.8e-30
44249	KOfam	K02279	pilus assembly protein CpaB	1.5e-23
42300	KOfam	K07301	cation:H+ antiporter	9.4e-52
44731	KOfam	K07301	cation:H+ antiporter	2.8e-41
42008	KOfam	K01599	uroporphyrinogen decarboxylase [EC:4.1.1.37]	4.1e-97
45641	KOfam	K12297	23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]	1.1e-177
45325	KOfam	K02906	large subunit ribosomal protein L3	1.6e-90
43834	KOfam	K02906	large subunit ribosomal protein L3	3.1e-88
42132	KOfam	K02906	large subunit ribosomal protein L3	6.8e-79
41310	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	1.7e-95
43882	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	3.8e-53
41659	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	2.4e-36
43429	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	2.5e-77
41973	KOfam	K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	8.3e-103
43644	KOfam	K07665	two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR	2.3e-103
47757	KOfam	K01214	isoamylase [EC:3.2.1.68]	1e-291
42712	KOfam	K03588	cell division protein FtsW	2.4e-129
43656	KOfam	K03588	cell division protein FtsW	2.1e-122
45744	KOfam	K03588	cell division protein FtsW	1.5e-120
42370	KOfam	K03588	cell division protein FtsW	1.1e-106
43973	KOfam	K09927	uncharacterized protein	1.2e-55
42724	KOfam	K02899	large subunit ribosomal protein L27	4.8e-38
43611	KOfam	K12452	CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]	9.5e-198
46410	KOfam	K07739	elongator complex protein 3 [EC:2.3.1.48]	2.3e-174
45103	KOfam	K07739	elongator complex protein 3 [EC:2.3.1.48]	5.6e-143
42138	KOfam	K07705	two-component system, LytTR family, response regulator LytT	1.8e-69
47581	KOfam	K12308	beta-galactosidase [EC:3.2.1.23]	7e-90
44090	KOfam	K07063	uncharacterized protein	1e-36
42989	KOfam	K07063	uncharacterized protein	8.1e-25
46095	KOfam	K13002	glycosyltransferase [EC:2.4.1.-]	7.5e-64
43792	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	3.1e-118
42257	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	1.4e-110
46743	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	4.4e-107
40577	KOfam	K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	1.8e-53
42342	KOfam	K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	5.2e-53
45722	KOfam	K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	3e-50
42797	KOfam	K13599	two-component system, NtrC family, nitrogen regulation response regulator NtrX	5.5e-164
45297	KOfam	K15856	GDP-4-dehydro-6-deoxy-D-mannose reductase [EC:1.1.1.281]	1.9e-113
44274	KOfam	K01823	isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]	3.7e-17
46360	KOfam	K06194	lipoprotein NlpD	1.4e-48
44182	KOfam	K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	3.1e-123
40431	KOfam	K03749	DedD protein	1.1e-27
41070	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	5.1e-99
46903	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	3.4e-56
42044	KOfam	K01638	malate synthase [EC:2.3.3.9]	4.8e-116
45155	KOfam	K01638	malate synthase [EC:2.3.3.9]	1.8e-39
41057	KOfam	K07261	penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]	1.8e-19
46545	KOfam	K07507	putative Mg2+ transporter-C (MgtC) family protein	2.4e-56
46327	KOfam	K01176	alpha-amylase [EC:3.2.1.1]	9.8e-82
46905	KOfam	K00241	succinate dehydrogenase / fumarate reductase, cytochrome b subunit	2.2e-47
45625	KOfam	K04027	ethanolamine utilization protein EutM	1.3e-42
40588	KOfam	K04027	ethanolamine utilization protein EutM	1.8e-41
41209	KOfam	K03748	SanA protein	3.1e-62
46358	KOfam	K20608	tetrahedral aminopeptidase [EC:3.4.11.-]	4.1e-117
43315	KOfam	K10907	aminotransferase [EC:2.6.1.-]	2.3e-163
39956	KOfam	K00282	glycine dehydrogenase subunit 1 [EC:1.4.4.2]	6.4e-139
45258	KOfam	K00282	glycine dehydrogenase subunit 1 [EC:1.4.4.2]	2.2e-127
45264	KOfam	K14591	protein AroM	5.8e-32
47610	KOfam	K07076	uncharacterized protein	4.2e-12
41561	KOfam	K13017	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]	2.2e-151
44551	KOfam	K16147	starch synthase (maltosyl-transferring) [EC:2.4.99.16]	2.9e-296
41620	KOfam	K09701	uncharacterized protein	7.1e-89
39902	KOfam	K07738	transcriptional repressor NrdR	3.9e-64
45817	KOfam	K07738	transcriptional repressor NrdR	5.2e-58
40034	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	1.7e-126
47006	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	8.3e-116
46870	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	3e-106
44386	KOfam	K02867	large subunit ribosomal protein L11	4.8e-75
45335	KOfam	K02867	large subunit ribosomal protein L11	5.8e-68
43693	KOfam	K21700	beta-alanine degradation protein BauB	1.4e-28
46998	KOfam	K05846	osmoprotectant transport system permease protein	5.6e-77
46999	KOfam	K05846	osmoprotectant transport system permease protein	7.3e-64
43085	KOfam	K07089	uncharacterized protein	2.9e-61
42388	KOfam	K07089	uncharacterized protein	3.7e-30
43651	KOfam	K03589	cell division protein FtsQ	1.2e-36
43478	KOfam	K03589	cell division protein FtsQ	1.4e-33
42717	KOfam	K03589	cell division protein FtsQ	1.5e-31
40126	KOfam	K03589	cell division protein FtsQ	1.7e-29
42413	KOfam	K03589	cell division protein FtsQ	3.1e-27
45821	KOfam	K03589	cell division protein FtsQ	1.7e-24
41101	KOfam	K03402	transcriptional regulator of arginine metabolism	1e-50
42734	KOfam	K03402	transcriptional regulator of arginine metabolism	2.8e-49
46104	KOfam	K07670	two-component system, OmpR family, response regulator MtrA	2.7e-95
44133	KOfam	K08225	MFS transporter, ENTS family, enterobactin (siderophore) exporter	5.3e-96
44638	KOfam	K08225	MFS transporter, ENTS family, enterobactin (siderophore) exporter	1.2e-95
40775	KOfam	K08225	MFS transporter, ENTS family, enterobactin (siderophore) exporter	4.3e-94
40488	KOfam	K08225	MFS transporter, ENTS family, enterobactin (siderophore) exporter	5e-85
44195	KOfam	K08225	MFS transporter, ENTS family, enterobactin (siderophore) exporter	1.1e-75
41667	KOfam	K08225	MFS transporter, ENTS family, enterobactin (siderophore) exporter	3.3e-66
42212	KOfam	K06208	chorismate mutase [EC:5.4.99.5]	2.9e-49
40920	KOfam	K00123	formate dehydrogenase major subunit [EC:1.17.1.9]	4e-280
41611	KOfam	K12527	putative selenate reductase [EC:1.97.1.9]	0
42032	KOfam	K02907	large subunit ribosomal protein L30	2e-14
45338	KOfam	K02913	large subunit ribosomal protein L33	3.1e-19
44383	KOfam	K02913	large subunit ribosomal protein L33	8.3e-18
43326	KOfam	K02913	large subunit ribosomal protein L33	6.9e-17
47637	KOfam	K24042	methionine synthase / methylenetetrahydrofolate reductase(NADPH) [EC:2.1.1.13 1.5.1.20]	2.3e-206
46140	KOfam	K07300	Ca2+:H+ antiporter	3.9e-97
47047	KOfam	K03166	DNA topoisomerase VI subunit A [EC:5.6.2.2]	4.9e-108
47043	KOfam	K02278	prepilin peptidase CpaA [EC:3.4.23.43]	9e-28
43284	KOfam	K08999	uncharacterized protein	1.1e-57
47489	KOfam	K08999	uncharacterized protein	3.4e-54
44648	KOfam	K08999	uncharacterized protein	1.2e-49
41892	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	2.1e-223
46836	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	3e-217
43598	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	4.5e-216
39847	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	3.1e-209
41737	KOfam	K14340	mannosyltransferase [EC:2.4.1.-]	1.2e-74
41763	KOfam	K14340	mannosyltransferase [EC:2.4.1.-]	5.2e-38
45113	KOfam	K14340	mannosyltransferase [EC:2.4.1.-]	8e-35
46153	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	3.9e-125
43848	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	1.2e-119
42270	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	6.4e-118
40037	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	4e-101
46694	KOfam	K03628	transcription termination factor Rho	1.3e-215
41234	KOfam	K03628	transcription termination factor Rho	1.9e-206
46603	KOfam	K03628	transcription termination factor Rho	2.7e-206
45609	KOfam	K06988	8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	2e-61
45633	KOfam	K06988	8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	4.1e-55
45855	KOfam	K08972	putative membrane protein	5.8e-29
47639	KOfam	K08972	putative membrane protein	4.9e-26
42763	KOfam	K08972	putative membrane protein	1.6e-15
40050	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	4.7e-195
40080	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1.8e-187
40659	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1e-178
43689	KOfam	K15923	alpha-L-fucosidase 2 [EC:3.2.1.51]	5.9e-282
42940	KOfam	K15923	alpha-L-fucosidase 2 [EC:3.2.1.51]	6.3e-241
40199	KOfam	K15923	alpha-L-fucosidase 2 [EC:3.2.1.51]	5.7e-70
44125	KOfam	K06973	uncharacterized protein	1.5e-87
41219	KOfam	K06973	uncharacterized protein	4.8e-82
39896	KOfam	K23265	phosphoribosylformylglycinamidine synthase subunit PurQ / glutaminase [EC:6.3.5.3 3.5.1.2]	2.1e-86
42465	KOfam	K02283	pilus assembly protein CpaF [EC:7.4.2.8]	1.1e-188
45649	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	1.2e-219
47668	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	5e-119
43558	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	5.8e-59
47102	KOfam	K01775	alanine racemase [EC:5.1.1.1]	4.6e-134
40807	KOfam	K01775	alanine racemase [EC:5.1.1.1]	8.4e-115
43379	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1.4e-161
39939	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	8.9e-147
42534	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	4.3e-140
39967	KOfam	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	2.3e-196
41012	KOfam	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	6.7e-190
45636	KOfam	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	2.4e-188
41551	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	3.4e-136
47487	KOfam	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	4.6e-68
42457	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	3.9e-93
45421	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	1.5e-91
39852	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	2.3e-91
42564	KOfam	K06998	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	3.7e-60
41851	KOfam	K00872	homoserine kinase [EC:2.7.1.39]	8.4e-104
47108	KOfam	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	1.9e-38
42827	KOfam	K07112	uncharacterized protein	2.8e-15
43271	KOfam	K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	4.7e-102
43269	KOfam	K03406	methyl-accepting chemotaxis protein	7.5e-78
46150	KOfam	K03406	methyl-accepting chemotaxis protein	3.4e-76
42249	KOfam	K03406	methyl-accepting chemotaxis protein	3.6e-75
45793	KOfam	K06218	mRNA interferase RelE/StbE	5.3e-16
42527	KOfam	K06218	mRNA interferase RelE/StbE	3.3e-14
43289	KOfam	K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	4.4e-55
42027	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	7.8e-156
41719	KOfam	K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	1.3e-184
41091	KOfam	K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	3.1e-184
44723	KOfam	K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	5.9e-166
45753	KOfam	K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	5e-161
42822	KOfam	K00127	formate dehydrogenase subunit gamma	7e-44
40990	KOfam	K01239	purine nucleosidase [EC:3.2.2.1]	1.1e-109
45354	KOfam	K01239	purine nucleosidase [EC:3.2.2.1]	7.4e-102
41736	KOfam	K01239	purine nucleosidase [EC:3.2.2.1]	2.3e-81
46816	KOfam	K01239	purine nucleosidase [EC:3.2.2.1]	3.7e-50
43216	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	1.6e-142
41326	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	6.7e-129
45418	KOfam	K19304	murein DD-endopeptidase [EC:3.4.24.-]	7e-68
45214	KOfam	K09117	uncharacterized protein	2e-50
40397	KOfam	K09117	uncharacterized protein	1.2e-49
46666	KOfam	K09117	uncharacterized protein	2e-44
43934	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	7.4e-53
46868	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	6.5e-44
44387	KOfam	K02863	large subunit ribosomal protein L1	1.2e-90
40856	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.2e-102
45872	KOfam	K22231	scyllo-inosose 3-dehydrogenase [EC:1.1.1.-]	6.6e-219
47080	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	4.5e-84
41215	KOfam	K03572	DNA mismatch repair protein MutL	4.3e-193
46291	KOfam	K02122	V/A-type H+/Na+-transporting ATPase subunit F	1.2e-23
47008	KOfam	K02122	V/A-type H+/Na+-transporting ATPase subunit F	8.2e-23
46135	KOfam	K02122	V/A-type H+/Na+-transporting ATPase subunit F	1e-18
45933	KOfam	K14998	surfeit locus 1 family protein	9.3e-39
45310	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	6.7e-138
42723	KOfam	K02888	large subunit ribosomal protein L21	2e-41
44980	KOfam	K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	4.5e-67
43219	KOfam	K10532	heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	5.2e-41
40910	KOfam	K10532	heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	2.1e-38
45840	KOfam	K10917	PadR family transcriptional regulator, regulatory protein AphA	1.9e-36
41324	KOfam	K10917	PadR family transcriptional regulator, regulatory protein AphA	7.5e-31
39839	KOfam	K10917	PadR family transcriptional regulator, regulatory protein AphA	1.4e-30
45762	KOfam	K07502	uncharacterized protein	4.4e-73
42409	KOfam	K01601	ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]	8.1e-139
40336	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	1.4e-145
41939	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	6.6e-122
47396	KOfam	K03980	putative peptidoglycan lipid II flippase	4.1e-148
46509	KOfam	K03980	putative peptidoglycan lipid II flippase	3.7e-95
41073	KOfam	K01629	rhamnulose-1-phosphate aldolase [EC:4.1.2.19]	7.8e-69
44058	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	6.5e-102
41238	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	1.5e-204
42220	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	4.7e-196
45746	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	1.9e-126
41100	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	5.3e-97
41146	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	2.7e-95
41905	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	3.4e-87
47195	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	1.7e-217
45958	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	4.6e-214
45959	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	6.6e-201
40912	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	1.2e-196
46421	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	1.5e-196
44564	KOfam	K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	7.1e-65
47348	KOfam	K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	8.2e-64
40874	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	1.9e-95
44236	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	1.6e-81
46702	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	7.2e-81
46282	KOfam	K00278	L-aspartate oxidase [EC:1.4.3.16]	2.9e-201
45861	KOfam	K00278	L-aspartate oxidase [EC:1.4.3.16]	4.9e-188
44098	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	7.8e-120
46186	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	4.9e-99
40142	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	5.7e-97
41995	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	1.3e-95
44454	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	2.5e-95
42497	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	5.2e-93
40725	KOfam	K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	2.4e-91
47044	KOfam	K02651	pilus assembly protein Flp/PilA	1.7e-07
45788	KOfam	K02651	pilus assembly protein Flp/PilA	2.2e-07
42659	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	9.5e-96
47399	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1e-91
44041	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	6.3e-91
46729	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	5.5e-31
42769	KOfam	K00720	ceramide glucosyltransferase [EC:2.4.1.80]	4.2e-111
46287	KOfam	K02123	V/A-type H+/Na+-transporting ATPase subunit I	3.7e-132
46501	KOfam	K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	1.5e-178
47620	KOfam	K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	9.4e-129
41870	KOfam	K09710	ribosome-associated protein	5.5e-46
44838	KOfam	K07067	diadenylate cyclase [EC:2.7.7.85]	2.3e-130
46557	KOfam	K08354	thiosulfate reductase cytochrome b subunit	1.9e-65
41833	KOfam	K03567	glycine cleavage system transcriptional repressor	1.8e-29
47197	KOfam	K07098	uncharacterized protein	1.1e-40
46791	KOfam	K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	2e-118
42031	KOfam	K02876	large subunit ribosomal protein L15	6.3e-60
43239	KOfam	K02057	simple sugar transport system permease protein	1.1e-90
41718	KOfam	K02057	simple sugar transport system permease protein	2.2e-89
39861	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	3.2e-95
41880	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	6e-49
42437	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	1.5e-46
41349	KOfam	K05937	uncharacterized protein	1.8e-14
44065	KOfam	K02902	large subunit ribosomal protein L28	1.9e-13
45047	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1.7e-57
44609	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	2.2e-178
43799	KOfam	K02916	large subunit ribosomal protein L35	2.4e-14
44032	KOfam	K02916	large subunit ribosomal protein L35	1.4e-13
44244	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.7e-102
42361	KOfam	K01990	ABC-2 type transport system ATP-binding protein	8e-102
42074	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4e-101
46363	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.4e-100
43719	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.8e-99
42014	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.1e-98
47519	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.6e-98
43130	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.2e-97
46020	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.4e-97
47518	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.3e-96
46489	KOfam	K01990	ABC-2 type transport system ATP-binding protein	6.9e-96
46565	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.8e-94
43122	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2e-94
44852	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.1e-92
43114	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.3e-92
44989	KOfam	K01990	ABC-2 type transport system ATP-binding protein	8.3e-91
45052	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.4e-90
42790	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.3e-90
44762	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.3e-90
40228	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.9e-90
40303	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.1e-89
47124	KOfam	K01990	ABC-2 type transport system ATP-binding protein	5e-88
43771	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.7e-87
40596	KOfam	K01990	ABC-2 type transport system ATP-binding protein	8.7e-87
44829	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.5e-84
41116	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.3e-83
46717	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.2e-80
47781	KOfam	K01990	ABC-2 type transport system ATP-binding protein	7.4e-80
44242	KOfam	K01990	ABC-2 type transport system ATP-binding protein	8.4e-78
41549	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.1e-77
42570	KOfam	K01990	ABC-2 type transport system ATP-binding protein	7.1e-77
45420	KOfam	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	9.4e-43
47174	KOfam	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	3.9e-41
