gene_callers_id	source	accession	function	e_value
20573	KOfam	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	3.7e-79
16307	KOfam	K02115	F-type H+-transporting ATPase subunit gamma	2.3e-111
23251	KOfam	K02115	F-type H+-transporting ATPase subunit gamma	9.6e-111
16337	KOfam	K02115	F-type H+-transporting ATPase subunit gamma	1.1e-108
21548	KOfam	K02115	F-type H+-transporting ATPase subunit gamma	1.4e-104
17329	KOfam	K02673	type IV pilus assembly protein PilX	1.5e-31
15774	KOfam	K03545	trigger factor	4.2e-131
19825	KOfam	K03545	trigger factor	2.4e-112
19357	KOfam	K03545	trigger factor	5.7e-59
15565	KOfam	K14987	two-component system, LuxR family, response regulator FixJ	7.5e-86
22949	KOfam	K14987	two-component system, LuxR family, response regulator FixJ	4.4e-85
22180	KOfam	K14987	two-component system, LuxR family, response regulator FixJ	5e-83
18757	KOfam	K14987	two-component system, LuxR family, response regulator FixJ	1.3e-82
19345	KOfam	K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein	7.2e-84
21210	KOfam	K02897	large subunit ribosomal protein L25	2.4e-65
18807	KOfam	K02897	large subunit ribosomal protein L25	7.2e-25
19315	KOfam	K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	8.5e-177
19713	KOfam	K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	3.4e-176
20201	KOfam	K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	4.1e-171
21275	KOfam	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	2.3e-146
18134	KOfam	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	6.5e-137
18809	KOfam	K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	1.4e-90
21212	KOfam	K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	1.5e-90
19504	KOfam	K18830	HTH-type transcriptional regulator / antitoxin PezA	3.6e-32
22399	KOfam	K03586	cell division protein FtsL	3.3e-25
19964	KOfam	K09915	uncharacterized protein	1.7e-80
19162	KOfam	K00931	glutamate 5-kinase [EC:2.7.2.11]	4.2e-134
21877	KOfam	K00925	acetate kinase [EC:2.7.2.1]	3e-178
20830	KOfam	K00925	acetate kinase [EC:2.7.2.1]	2.5e-175
15635	KOfam	K00925	acetate kinase [EC:2.7.2.1]	9.3e-113
21772	KOfam	K00925	acetate kinase [EC:2.7.2.1]	8.9e-50
17013	KOfam	K11196	fructose PTS system EIIC component	1.5e-125
18415	KOfam	K03592	PmbA protein	4.6e-112
23076	KOfam	K00104	glycolate oxidase [EC:1.1.3.15]	9.9e-193
15569	KOfam	K06213	magnesium transporter	4.8e-139
16008	KOfam	K06213	magnesium transporter	6.3e-118
22526	KOfam	K02075	zinc/manganese transport system permease protein	9.3e-90
16838	KOfam	K06207	GTP-binding protein	0
16993	KOfam	K06207	GTP-binding protein	1.8e-154
16667	KOfam	K07657	two-component system, OmpR family, phosphate regulon response regulator PhoB	1e-101
20797	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	9.2e-206
17715	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	7.2e-202
22592	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	6.3e-191
22647	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	8.4e-183
19842	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	1.7e-169
19409	KOfam	K02049	NitT/TauT family transport system ATP-binding protein	3.1e-102
17737	KOfam	K07131	uncharacterized protein	1.8e-39
15965	KOfam	K07131	uncharacterized protein	3.5e-19
22804	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	2.1e-114
23144	KOfam	K01232	maltose-6'-phosphate glucosidase [EC:3.2.1.122]	5.2e-230
19298	KOfam	K09861	uncharacterized protein	1.7e-88
16812	KOfam	K09861	uncharacterized protein	9.3e-50
16594	KOfam	K00845	glucokinase [EC:2.7.1.2]	4.3e-92
17839	KOfam	K00845	glucokinase [EC:2.7.1.2]	5.5e-84
21486	KOfam	K00845	glucokinase [EC:2.7.1.2]	2.5e-80
19910	KOfam	K01597	diphosphomevalonate decarboxylase [EC:4.1.1.33]	2.4e-114
17435	KOfam	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]	1.8e-102
18199	KOfam	K03169	DNA topoisomerase III [EC:5.6.2.1]	5.5e-276
17967	KOfam	K08982	putative membrane protein	2.3e-12
16940	KOfam	K08982	putative membrane protein	2.6e-10
15672	KOfam	K15051	DNA-entry nuclease	1.4e-88
17650	KOfam	K15051	DNA-entry nuclease	1.8e-50
19716	KOfam	K15051	DNA-entry nuclease	1.5e-37
19505	KOfam	K06993	ribonuclease H-related protein	4.2e-44
17087	KOfam	K01756	adenylosuccinate lyase [EC:4.3.2.2]	9.2e-186
20973	KOfam	K06039	uncharacterized protein involved in oxidation of intracellular sulfur	1.7e-38
18622	KOfam	K06950	uncharacterized protein	2.3e-67
16593	KOfam	K06950	uncharacterized protein	3.2e-45
15988	KOfam	K06950	uncharacterized protein	4.2e-22
22407	KOfam	K07496	putative transposase	4.8e-50
23022	KOfam	K03828	putative acetyltransferase [EC:2.3.1.-]	2.4e-43
16997	KOfam	K07482	transposase, IS30 family	2.6e-122
16665	KOfam	K07482	transposase, IS30 family	1.2e-119
20771	KOfam	K07482	transposase, IS30 family	1.3e-117
16531	KOfam	K07482	transposase, IS30 family	6.6e-117
20189	KOfam	K07482	transposase, IS30 family	6.8e-111
19979	KOfam	K07482	transposase, IS30 family	1.4e-109
17722	KOfam	K07482	transposase, IS30 family	1.7e-100
22673	KOfam	K07482	transposase, IS30 family	1.3e-98
16305	KOfam	K07482	transposase, IS30 family	7.9e-78
15593	KOfam	K07482	transposase, IS30 family	4e-77
19719	KOfam	K07482	transposase, IS30 family	1.3e-53
59131	KOfam	K03831	molybdopterin adenylyltransferase [EC:2.7.7.75]	4.1e-94
56343	KOfam	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	4.7e-101
56190	KOfam	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1.2e-98
55668	KOfam	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	3.3e-79
54533	KOfam	K01940	argininosuccinate synthase [EC:6.3.4.5]	1.2e-69
61912	KOfam	K06975	uncharacterized protein	7.1e-27
61798	KOfam	K06975	uncharacterized protein	1.1e-22
56683	KOfam	K06975	uncharacterized protein	2.2e-22
56682	KOfam	K06975	uncharacterized protein	4.8e-22
60855	KOfam	K06975	uncharacterized protein	2.8e-14
57141	KOfam	K06975	uncharacterized protein	1.2e-13
61357	KOfam	K01997	branched-chain amino acid transport system permease protein	1.2e-99
60096	KOfam	K01997	branched-chain amino acid transport system permease protein	1e-90
58198	KOfam	K01997	branched-chain amino acid transport system permease protein	7.3e-87
58404	KOfam	K01997	branched-chain amino acid transport system permease protein	9.5e-86
59264	KOfam	K01997	branched-chain amino acid transport system permease protein	8e-77
61428	KOfam	K01997	branched-chain amino acid transport system permease protein	1.3e-76
58053	KOfam	K01997	branched-chain amino acid transport system permease protein	2.2e-73
59667	KOfam	K01997	branched-chain amino acid transport system permease protein	1.1e-63
59829	KOfam	K00451	homogentisate 1,2-dioxygenase [EC:1.13.11.5]	5.4e-91
57841	KOfam	K00451	homogentisate 1,2-dioxygenase [EC:1.13.11.5]	6.7e-44
57855	KOfam	K06020	energy-dependent translational throttle protein EttA	8.2e-293
58335	KOfam	K02520	translation initiation factor IF-3	1.3e-79
60522	KOfam	K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	9.4e-145
61884	KOfam	K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	1.2e-141
56487	KOfam	K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	1.6e-128
55737	KOfam	K09461	anthraniloyl-CoA monooxygenase [EC:1.14.13.40]	0
57620	KOfam	K05515	penicillin-binding protein 2 [EC:3.4.16.4]	3.8e-258
61721	KOfam	K05515	penicillin-binding protein 2 [EC:3.4.16.4]	4.5e-247
59161	KOfam	K05515	penicillin-binding protein 2 [EC:3.4.16.4]	8.7e-198
54399	KOfam	K03616	Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.2.1.2]	3.2e-69
57837	KOfam	K03616	Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.2.1.2]	1.4e-61
61185	KOfam	K07316	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	5.4e-82
61860	KOfam	K02939	large subunit ribosomal protein L9	3.4e-55
54608	KOfam	K02939	large subunit ribosomal protein L9	9.2e-49
57352	KOfam	K02939	large subunit ribosomal protein L9	3.3e-37
54729	KOfam	K02939	large subunit ribosomal protein L9	7.7e-37
58583	KOfam	K00684	leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	1.8e-98
60945	KOfam	K00684	leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	1.2e-88
59615	KOfam	K02911	large subunit ribosomal protein L32	1.6e-15
57184	KOfam	K02911	large subunit ribosomal protein L32	4.1e-15
59599	KOfam	K02911	large subunit ribosomal protein L32	3.3e-14
56119	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	4.8e-184
54853	KOfam	K02044	phosphonate transport system substrate-binding protein	1.3e-37
55963	KOfam	K12257	SecD/SecF fusion protein	3.6e-170
61436	KOfam	K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	3.6e-37
57928	KOfam	K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	2.4e-33
55044	KOfam	K00647	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	2.2e-126
57016	KOfam	K00647	3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	7.4e-114
57405	KOfam	K02050	NitT/TauT family transport system permease protein	6.3e-56
61046	KOfam	K02050	NitT/TauT family transport system permease protein	1.3e-42
54819	KOfam	K02050	NitT/TauT family transport system permease protein	6.1e-41
59183	KOfam	K12243	AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors	1.2e-58
57965	KOfam	K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	2.2e-216
56002	KOfam	K02078	acyl carrier protein	1e-30
59596	KOfam	K02078	acyl carrier protein	3.8e-28
59783	KOfam	K02078	acyl carrier protein	6.2e-25
54484	KOfam	K02078	acyl carrier protein	7.1e-13
54569	KOfam	K07114	Ca-activated chloride channel homolog	1.3e-38
55295	KOfam	K03414	chemotaxis protein CheZ	1.7e-59
55639	KOfam	K00928	aspartate kinase [EC:2.7.2.4]	5.3e-161
58915	KOfam	K00928	aspartate kinase [EC:2.7.2.4]	9.8e-149
55086	KOfam	K18829	antitoxin VapB	2.5e-23
57601	KOfam	K18829	antitoxin VapB	2.7e-16
59635	KOfam	K02871	large subunit ribosomal protein L13	7.4e-71
59042	KOfam	K02871	large subunit ribosomal protein L13	4e-60
57788	KOfam	K09930	uncharacterized protein	3.5e-108
59058	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	6e-63
61557	KOfam	K02656	type IV pilus assembly protein PilF	1.6e-40
54405	KOfam	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	2.9e-111
58570	KOfam	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	2.8e-87
60803	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	1.7e-28
60128	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	2.2e-21
60047	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	5.9e-21
60195	KOfam	K07712	two-component system, NtrC family, nitrogen regulation response regulator GlnG	1.7e-187
57817	KOfam	K21919	BTB/POZ domain-containing protein KCTD9	2.6e-35
58388	KOfam	K07706	two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]	3.5e-60
56897	KOfam	K07706	two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]	1.7e-52
56370	KOfam	K03560	biopolymer transport protein TolR	9e-49
60251	KOfam	K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	1.4e-38
60250	KOfam	K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	8.2e-37
58660	KOfam	K02483	two-component system, OmpR family, response regulator	1.3e-80
61057	KOfam	K02483	two-component system, OmpR family, response regulator	5.5e-78
61481	KOfam	K02483	two-component system, OmpR family, response regulator	2.5e-74
54981	KOfam	K02483	two-component system, OmpR family, response regulator	1e-73
58138	KOfam	K02483	two-component system, OmpR family, response regulator	3e-72
55754	KOfam	K00294	1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	3.7e-260
60848	KOfam	K00294	1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	8.6e-222
60797	KOfam	K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	8.7e-118
56110	KOfam	K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	4.3e-112
56086	KOfam	K06183	16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	2.4e-96
54396	KOfam	K06183	16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	2.3e-89
56141	KOfam	K03979	GTPase [EC:3.6.5.-]	8.6e-159
59903	KOfam	K03979	GTPase [EC:3.6.5.-]	3.2e-155
60921	KOfam	K03979	GTPase [EC:3.6.5.-]	3.8e-155
57556	KOfam	K03979	GTPase [EC:3.6.5.-]	6.8e-140
56922	KOfam	K03979	GTPase [EC:3.6.5.-]	1.1e-49
60335	KOfam	K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	4.9e-75
58951	KOfam	K16347	entericidin A	3.3e-17
58952	KOfam	K16347	entericidin A	7.5e-17
57672	KOfam	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	3.9e-235
59891	KOfam	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1.1e-136
59423	KOfam	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	3.7e-88
60558	KOfam	K06140	regulator of nucleoside diphosphate kinase	4.9e-53
61550	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	6.6e-39
60794	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	2.1e-12
57217	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	4.8e-10
61551	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	2.6e-06
54295	KOfam	K18430	N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]	2.8e-155
61003	KOfam	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	3.8e-61
55205	KOfam	K07262	serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	1.5e-123
58612	KOfam	K03763	DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	0
57134	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.4e-122
57133	KOfam	K07263	zinc protease [EC:3.4.24.-]	8.3e-81
60239	KOfam	K07277	outer membrane protein insertion porin family	1.4e-104
54632	KOfam	K07277	outer membrane protein insertion porin family	2.9e-93
54723	KOfam	K02469	DNA gyrase subunit A [EC:5.6.2.2]	0
55904	KOfam	K02469	DNA gyrase subunit A [EC:5.6.2.2]	0
56402	KOfam	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.22.4]	6.4e-18
54854	KOfam	K02455	general secretion pathway protein F	4.5e-134
61850	KOfam	K02455	general secretion pathway protein F	3.3e-127
56379	KOfam	K02455	general secretion pathway protein F	7.1e-127
61236	KOfam	K02455	general secretion pathway protein F	8.9e-127
54501	KOfam	K03978	GTP-binding protein	1.7e-85
58812	KOfam	K03978	GTP-binding protein	1.6e-79
54615	KOfam	K03978	GTP-binding protein	5.7e-75
55824	KOfam	K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	3.5e-68
57118	KOfam	K06196	cytochrome c-type biogenesis protein	3.5e-67
58206	KOfam	K02496	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	1.5e-74
55954	KOfam	K00281	glycine dehydrogenase [EC:1.4.4.2]	0
57072	KOfam	K00281	glycine dehydrogenase [EC:1.4.4.2]	0
58730	KOfam	K03561	biopolymer transport protein ExbB	1.7e-42
60163	KOfam	K03561	biopolymer transport protein ExbB	1.1e-38
55676	KOfam	K03561	biopolymer transport protein ExbB	3.2e-26
58472	KOfam	K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	6.8e-125
58231	KOfam	K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	1.2e-71
57341	KOfam	K11617	two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	2.3e-72
61290	KOfam	K07075	uncharacterized protein	1.2e-28
59325	KOfam	K01438	acetylornithine deacetylase [EC:3.5.1.16]	4e-133
60740	KOfam	K01438	acetylornithine deacetylase [EC:3.5.1.16]	1.9e-126
56211	KOfam	K01438	acetylornithine deacetylase [EC:3.5.1.16]	1.1e-117
58851	KOfam	K02864	large subunit ribosomal protein L10	1.6e-58
54841	KOfam	K02864	large subunit ribosomal protein L10	1.8e-38
55087	KOfam	K18828	tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]	5e-41
57602	KOfam	K18828	tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]	2.8e-34
56492	KOfam	K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	3.8e-127
61908	KOfam	K09919	uncharacterized protein	1.1e-84
59633	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	7.1e-123
59731	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	7.1e-80
60507	KOfam	K09892	cell division protein ZapB	8.4e-16
60091	KOfam	K09892	cell division protein ZapB	3.1e-09
59461	KOfam	K00108	choline dehydrogenase [EC:1.1.99.1]	8.2e-200
57606	KOfam	K07667	two-component system, OmpR family, KDP operon response regulator KdpE	1.7e-87
56069	KOfam	K02051	NitT/TauT family transport system substrate-binding protein	6.4e-47
58631	KOfam	K02051	NitT/TauT family transport system substrate-binding protein	5.4e-40
54336	KOfam	K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	1.1e-301
54838	KOfam	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	1.5e-163
56614	KOfam	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	1.5e-123
55067	KOfam	K06223	DNA adenine methylase [EC:2.1.1.72]	1.3e-68
61006	KOfam	K06223	DNA adenine methylase [EC:2.1.1.72]	1.3e-36
57663	KOfam	K02045	sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]	6.7e-166
58354	KOfam	K15539	cytoskeleton protein RodZ	1.2e-38
55537	KOfam	K21677	hydroxysqualene dehydroxylase [EC:1.17.8.1]	1.2e-128
60825	KOfam	K02904	large subunit ribosomal protein L29	9.6e-21
56502	KOfam	K02904	large subunit ribosomal protein L29	9.8e-20
59096	KOfam	K16959	L-cystine transport system permease protein	8.2e-79
61540	KOfam	K24041	penicillin V amidase [EC:3.5.1.11]	4.4e-110
59052	KOfam	K02086	DNA replication protein	5e-38
56958	KOfam	K00849	galactokinase [EC:2.7.1.6]	4.3e-136
57584	KOfam	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	1.1e-117
60606	KOfam	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	7.5e-100
57634	KOfam	K02509	2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]	1.6e-117
59930	KOfam	K20964	c-di-GMP phosphodiesterase [EC:3.1.4.52]	8.3e-165
59016	KOfam	K20964	c-di-GMP phosphodiesterase [EC:3.1.4.52]	2.7e-122
59897	KOfam	K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]	4.3e-103
56336	KOfam	K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]	1e-96
60918	KOfam	K10119	raffinose/stachyose/melibiose transport system permease protein	2.5e-88
57077	KOfam	K16568	exopolysaccharide production protein ExoZ	6.1e-32
61000	KOfam	K00450	gentisate 1,2-dioxygenase [EC:1.13.11.4]	7.1e-118
56506	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	5.5e-113
59665	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	3e-106
60093	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	6.9e-105
57186	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	2e-99
58056	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	1.1e-98
58304	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	2.3e-98
59261	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	5.4e-95
58523	KOfam	K10125	two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]	1.5e-101
60523	KOfam	K00336	NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]	8.2e-225
56777	KOfam	K06960	uncharacterized protein	1.3e-27
59073	KOfam	K06960	uncharacterized protein	8.9e-24
55673	KOfam	K06960	uncharacterized protein	1.3e-19
56287	KOfam	K06948	30S ribosome assembly GTPase	1.6e-158
54567	KOfam	K03824	putative acetyltransferase [EC:2.3.1.-]	7.2e-45
55898	KOfam	K07498	putative transposase	9.4e-81
61277	KOfam	K07498	putative transposase	1.4e-80
55559	KOfam	K08973	protoporphyrinogen IX oxidase [EC:1.3.99.-]	2e-53
54721	KOfam	K03629	DNA replication and repair protein RecF	4.9e-123
56945	KOfam	K03629	DNA replication and repair protein RecF	1e-99
57934	KOfam	K03629	DNA replication and repair protein RecF	1.4e-97
55958	KOfam	K03629	DNA replication and repair protein RecF	6e-52
56919	KOfam	K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	2.6e-137
55440	KOfam	K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	7.9e-135
56144	KOfam	K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	3.8e-134
60924	KOfam	K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	1.1e-133
55721	KOfam	K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	4.6e-124
56533	KOfam	K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	4.7e-47
60486	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	2.8e-106
57866	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	9.7e-106
54610	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	4e-103
54788	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	1.1e-77
60883	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	9.1e-55
59605	KOfam	K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	8.7e-37
55622	KOfam	K08998	uncharacterized protein	3.4e-37
54650	KOfam	K08998	uncharacterized protein	1.2e-36
59654	KOfam	K07473	DNA-damage-inducible protein J	5.2e-24
57734	KOfam	K07473	DNA-damage-inducible protein J	1.4e-18
56788	KOfam	K07467	phage replication initiation protein	1.1e-54
59649	KOfam	K05516	curved DNA-binding protein	1.2e-110
62028	KOfam	K05516	curved DNA-binding protein	2.1e-106
56108	KOfam	K07301	cation:H+ antiporter	3.7e-71
55223	KOfam	K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	1.4e-76
56271	KOfam	K02906	large subunit ribosomal protein L3	3e-100
56806	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	6.6e-49
59905	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	5.1e-83
60109	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	6.8e-75
61179	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.4e-71
54406	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	7.9e-71
61247	KOfam	K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	4.5e-129
54927	KOfam	K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	1.3e-81
56308	KOfam	K01200	pullulanase [EC:3.2.1.41]	5.3e-199
56570	KOfam	K07117	uncharacterized protein	6.2e-46
58313	KOfam	K07117	uncharacterized protein	3.1e-43
58574	KOfam	K03588	cell division protein FtsW	1.3e-126
59583	KOfam	K03588	cell division protein FtsW	4.2e-124
59159	KOfam	K03588	cell division protein FtsW	2e-109
55541	KOfam	K00903	protein-tyrosine kinase [EC:2.7.10.2]	4.8e-74
61678	KOfam	K09927	uncharacterized protein	9.8e-87
60922	KOfam	K02899	large subunit ribosomal protein L27	2.2e-44
56142	KOfam	K02899	large subunit ribosomal protein L27	1.6e-43
56921	KOfam	K02899	large subunit ribosomal protein L27	1.7e-43
57555	KOfam	K02899	large subunit ribosomal protein L27	2.6e-43
59902	KOfam	K02899	large subunit ribosomal protein L27	1.2e-42
58864	KOfam	K02899	large subunit ribosomal protein L27	1.4e-23
58293	KOfam	K02655	type IV pilus assembly protein PilE	1.9e-42
59656	KOfam	K07705	two-component system, LytTR family, response regulator LytT	1.6e-64
61328	KOfam	K12308	beta-galactosidase [EC:3.2.1.23]	4.6e-130
62033	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	7.9e-122
58725	KOfam	K07063	uncharacterized protein	1.8e-47
58406	KOfam	K07063	uncharacterized protein	2.9e-17
57335	KOfam	K07063	uncharacterized protein	8.6e-16
56330	KOfam	K08344	suppressor for copper-sensitivity B	5.6e-146
57244	KOfam	K01406	serralysin [EC:3.4.24.40]	1.3e-72
55325	KOfam	K01406	serralysin [EC:3.4.24.40]	4.6e-43
57175	KOfam	K01406	serralysin [EC:3.4.24.40]	5.7e-27
61245	KOfam	K07711	two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]	3.5e-152
54347	KOfam	K07711	two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]	1.9e-149
59401	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	3e-125
58007	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	3.5e-124
56639	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	2.1e-121
54962	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	4.6e-118
59631	KOfam	K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	2.6e-105
61037	KOfam	K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	2.2e-101
61948	KOfam	K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	1e-85
